NO,병원/약국명,병원/약국구분,전화번호,우편번호,소재지주소,홈페이지,출처,naver_name,naver_address,naver_website,naver_category,naver_mapx,naver_mapy,naver_matched,match_reason
1197,마이미의원,의원,02-563-2332,6150,"서울특별시 강남구 테헤란로 333, 신도벤처타워 11층 (역삼동)",,미표시_의원,마이미의원 선릉,서울특별시 강남구 테헤란로 333 신도벤처타워 11층,http://www.mymeclinic.com/,"병원,의원>피부과",1270480340.0,375047001.0,True,address_full
1199,원셀의원,의원,02-515-1114,6092,"서울특별시 강남구 선릉로 646, B1, 2~9층 (삼성동)",,미표시_의원,원셀의원,"서울특별시 강남구 선릉로 646 B1, 2~9층",http://onecell.co.kr/,"병원,의원>피부과",1270426994.0,375141593.0,True,address_full
1206,청담봄온의원,의원,02-6925-0585,6054,"서울특별시 강남구 도산대로 318, SB타워 4층 3,4호 (논현동)",,미표시_의원,청담봄온의원,서울특별시 강남구 도산대로 318 SB타워 4층,https://bom-on.com/,"병원,의원>피부과",1270364433.0,375220446.0,True,address_full
1209,루피엘의원,의원,02-516-8890,6099,"서울특별시 강남구 선릉로 669, 상경빌딩 7층 (논현동)",http://www.lupiel.co.kr,미표시_의원,루피엘의원,서울특별시 강남구 선릉로 669 7층 루피엘 의원,https://www.instagram.com/lupielclinic/,"병원,의원>피부과",1270412370.0,375166379.0,True,address_full
1210,티업의원,의원,02-567-0333,6212,"서울특별시 강남구 선릉로 433, 세방빌딩 1층 (역삼동)",,미표시_의원,티업의원,서울특별시 강남구 선릉로 433 세방빌딩 1층,https://www.tupskin.com,"병원,의원>피부과",1270490485.0,375038699.0,True,address_full
1211,더이쁨풀의원,의원,02-508-7775,6149,"서울특별시 강남구 선릉로93길 6, 4층 (역삼동)",,미표시_의원,더이쁨풀의원,서울특별시 강남구 선릉로93길 6 하나빌딩 4층,http://theebbumfull.co.kr,"병원,의원>피부과",1270479386.0,375056443.0,True,address_full
1214,이노벨의원,의원,02-6958-5882,6059,"서울특별시 강남구 선릉로131길 8, 노벨빌딩 3층 (논현동)",,미표시_의원,이노벨의원,서울특별시 강남구 선릉로131길 8 3층,https://pf.kakao.com/_YxgcUn,"병원,의원>피부과",1270402998.0,375179871.0,True,address_full
1216,소요의원,의원,02-511-0050,6021,"서울특별시 강남구 도산대로 317, 호림아트센터 1빌딩 5층 (신사동)",http://www.soyoclinic.com,미표시_의원,소요의원,서울특별시 강남구 도산대로 317 호림아트센터1빌딩 5층,https://pf.kakao.com/_RbslT/chat,"병원,의원>피부과",1270367127.0,375228220.0,True,address_full
1217,더리즈의원,의원,02-567-2505,6150,"서울특별시 강남구 테헤란로 337, 11층 (역삼동)",,미표시_의원,더리즈의원 선릉,서울특별시 강남구 테헤란로 337 11층,http://thelizclinic.com,"병원,의원>피부과",1270484885.0,375047776.0,True,address_full
1218,다미의원,의원,02-364-3323,4130,"서울특별시 마포구 마포대로 173-14, 마포 센텀 슬로우스퀘어 2층 205~207호 (아현동)",,미표시_의원,다미의원,서울특별시 마포구 마포대로 173-14 2층 다미클리닉,http://www.damiskinmapo.com/,"병원,의원>피부과",1269536457.0,375510306.0,True,address_full
1219,모리의원,의원,02-562-8878,6212,"서울특별시 강남구 선릉로 431, 에스케이허브오피스텔 301,302,303호 (역삼동)",http://www.clicktalmo.com,미표시_의원,모리의원,서울특별시 강남구 선릉로 431 SK허브오피스텔 3층 301~303호,http://www.clicktalmo.com/,"병원,의원>피부과",1270491398.0,375035218.0,True,address_full
1221,플랜미의원,의원,02-553-5535,6150,"서울특별시 강남구 선릉로 513, APEXTOWER 7층 (역삼동)",,미표시_의원,플랜미의원,서울특별시 강남구 선릉로 513 APEXTOWER 7층,https://pf.kakao.com/_zuEBxd,"병원,의원>피부과",1270483602.0,375052963.0,True,address_full
1222,맑은선의원,의원,,6150,"서울특별시 강남구 선릉로 515, 5층 (역삼동)",,미표시_의원,맑은선의원,서울특별시 강남구 선릉로 515 5층,http://www.clear-line.co.kr/,"병원,의원>피부과",1270482536.0,375054521.0,True,address_full
1227,모멘텀헤어라인의원,의원,,6150,"서울특별시 강남구 테헤란로 339, 선릉빌딩 10층 (역삼동)",,미표시_의원,모멘텀헤어라인의원 서울강남점,서울특별시 강남구 테헤란로 339 10층,https://blog.naver.com/merina82,"병원,의원>피부과",1270486102.0,375048188.0,True,address_full
1228,인코드의원,의원,02-561-6089,6150,"서울특별시 강남구 테헤란로 339, 선릉빌딩 3층 (역삼동)",,미표시_의원,인코드의원,서울특별시 강남구 테헤란로 339 선릉빌딩 3층,https://www.encodeclinic.co.kr/,"병원,의원>피부과",1270486102.0,375048188.0,True,address_full
1229,갤러리의원,의원,553-7975,6212,"서울특별시 강남구 선릉로 427, 4층 (역삼동)",,미표시_의원,갤러리의원,서울특별시 강남구 선릉로 427 4층,https://blog.naver.com/gallery7975,"병원,의원>피부과",1270493426.0,375031138.0,True,address_full
1232,도움의원,의원,02-2636-3601,7223,"서울특별시 영등포구 양평로 20, 5층 (당산동6가)",,미표시_의원,도움의원,서울특별시 영등포구 양평로 20 타워020 5층 도움의원,https://pf.kakao.com/_FFTyb,"병원,의원>피부과",1269041261.0,375331120.0,True,address_full
1237,노블클래식의원,의원,898-7582,14316,"경기도 광명시 금하로 464, 4층 407-408호 (소하동, 메이저리치안)",http://www.nobleclassic.com,미표시_의원,노블클래식의원 광명,경기도 광명시 금하로 464 4층,https://blog.naver.com/anthonykang132,"병원,의원>피부과",1268839390.0,374482931.0,True,address_full
1238,청담솔루션의원,의원,02-512-5011,6021,"서울특별시 강남구 도산대로45길 18-6, 돌체비타빌딩 2층 (신사동)",,미표시_의원,청담솔루션의원,서울특별시 강남구 도산대로45길 18-6 돌체비타빌딩 2층,http://sollution.co.kr/,"병원,의원>피부과",1270359887.0,375237740.0,True,address_full
1240,닥터오의원,의원,02-2263-5553,7281,"서울특별시 영등포구 선유로 63, EEU동신타워 402,403호 (문래동6가)",,미표시_의원,닥터오의원,"서울특별시 영등포구 선유로 63 4층 402, 403호",https://www.dr-oclinic.com,"병원,의원>피부과",1268890683.0,375196453.0,True,address_full
1242,대치뷰티라운지의원,의원,02-2135-9116,6218,"서울특별시 강남구 도곡로 331, 지하1층 (역삼동)",,미표시_의원,대치뷰티라운지의원,서울특별시 강남구 도곡로 331 영동sc빌딩 지하1층,http://daechi.beautyloungeclinic.com/,"병원,의원>피부과",1270522013.0,374963681.0,True,address_full
1244,라르떼의원,의원,02-3288-3488,6162,"서울특별시 강남구 테헤란로 401, 8층 1호 (삼성동, 남경빌딩)",,미표시_의원,라르떼의원 선릉점,서울특별시 강남구 테헤란로 401 남경센타 8층,http://larte.kr/,"병원,의원>피부과",1270491606.0,375049841.0,True,address_full
1245,모아이의원,의원,02-2039-2390,6162,"서울특별시 강남구 테헤란로 401, 남경센타 13층 1호 (삼성동)",,미표시_의원,모아이의원,서울특별시 강남구 테헤란로 401 13층 1호,https://moaihair.com,"병원,의원>피부과",1270493012.0,375049623.0,True,address_full
1246,서울리샤인의원,의원,02-6925-5435,6198,"서울특별시 강남구 선릉로 422, 전우빌딩 6층 (대치동)",,미표시_의원,서울리샤인의원,서울특별시 강남구 선릉로 422 전우빌딩 6층,https://blog.naver.com/reshineclinic85,"병원,의원>피부과",1270501624.0,375026910.0,True,address_full
1249,르모아의원,의원,02-565-2486,6218,"서울특별시 강남구 선릉로 301, 201호 (역삼동)",https://lemoirclinic.com,미표시_의원,르모아의원,서울특별시 강남구 선릉로 301 2층,http://lemoirclinic.com,"병원,의원>피부과",1270524695.0,374964822.0,True,address_full
1250,민의원,의원,515-2119,6055,"서울특별시 강남구 도산대로 326, 대동타워 4층 (논현동)",http://www.min-clinic.co.kr,미표시_의원,민의원,서울특별시 강남구 도산대로 326 대동타워 4층,http://www.min-clinic.co.kr/,"병원,의원>피부과",1270377560.0,375223542.0,True,address_full
1255,바우스의원,의원,070-4155-7070,6021,"서울특별시 강남구 도산대로49길 9, 4층 (신사동)",,미표시_의원,바우스의원,서울특별시 강남구 도산대로49길 9 4층,http://www.clinicbaus.com,"병원,의원>피부과",1270370708.0,375233751.0,True,address_full
1256,유유의원,의원,02-517-8426,6021,"서울특별시 강남구 도산대로49길 9, 5층 일부 (신사동)",,미표시_의원,유유의원,서울특별시 강남구 도산대로49길 9 스타크빌딩 5층,https://www.youtube.com/@UYOUCLINIC,"병원,의원>피부과",1270370707.0,375233751.0,True,address_full
1260,선릉디온의원,의원,02-2138-3389,6162,"서울특별시 강남구 테헤란로 403, 리치타워 8층 801호, 802호 (삼성동)",,미표시_의원,선릉 디온의원,서울특별시 강남구 테헤란로 403 리치타워 8층,https://dion-sl.com/,"병원,의원>피부과",1270495325.0,375050918.0,True,address_full
1261,에스듈의원,의원,02-555-7588,6192,"서울특별시 강남구 선릉로86길 7, (대치동, 2층)",,미표시_의원,에스듈의원,서울특별시 강남구 선릉로86길 7,,"병원,의원>피부과",1270503149.0,375032370.0,True,address_full
1262,미라젠의원,의원,02-6205-5600,6065,"서울특별시 강남구 선릉로 720, L빌딩 3층 (청담동)",,미표시_의원,미라젠의원,서울특별시 강남구 선릉로 720 3층,https://miragen.clinic,"병원,의원>피부과",1270408831.0,375190731.0,True,address_full
1263,청담포레브의원,의원,02-6953-4848,6055,"서울특별시 강남구 도산대로 330, 서림빌딩 3~4층 (논현동)",,미표시_의원,청담포레브의원,"서울특별시 강남구 도산대로 330 3층, 4층",http://www.peaureve.co.kr,"병원,의원>피부과",1270381045.0,375224934.0,True,address_full
1264,스케줄의원,의원,02-511-7773,6020,"서울특별시 강남구 도산대로49길 11, IVY빌딩 3층 (신사동)",,미표시_의원,스케줄의원,서울특별시 강남구 도산대로49길 11 IVY빌딩 3층,http://scheduleclinic.kr/,"병원,의원>피부과",1270370973.0,375236546.0,True,address_full
1265,에르시아의원,의원,02-577-3501,6294,"서울특별시 강남구 언주로30길 56, 209호 (도곡동, 타워팰리스)",,미표시_의원,에르시아의원,서울특별시 강남구 언주로30길 56 타워팰리스 제상가동 209호,https://www.instagram.com/herciaclinic,"병원,의원>피부과",1270534894.0,374883772.0,True,address_full
1267,권오정리얼뷰티의원,의원,02-569-5757,6198,"서울특별시 강남구 선릉로86길 12, 3층 (대치동)",http://,미표시_의원,권오정리얼뷰티의원 선릉,서울특별시 강남구 선릉로86길 12 2층,http://www.kojskin.com,"병원,의원>피부과",1270508400.0,375031867.0,True,address_full
1268,청담퍼스널의원,의원,02-514-1118,6056,"서울특별시 강남구 선릉로 749, 은산빌딩 5층 (논현동)",,미표시_의원,청담퍼스널의원,서울특별시 강남구 선릉로 749 5층,http://www.cdpsnclinic.co.kr/,"병원,의원>피부과",1270394827.0,375213726.0,True,address_full
1269,청담나올의원,의원,02-741-2255,6019,"서울특별시 강남구 도산대로 329, 3층 (신사동)",,미표시_의원,청담나올의원,서울특별시 강남구 도산대로 329 3층 청담나올의원,https://www.naolclinic.com,"병원,의원>피부과",1270379510.0,375231891.0,True,address_full
1270,골드제이의원,의원,02-501-7715,6192,"서울특별시 강남구 테헤란로 408, 대치빌딩 6층 6호 (대치동)",,미표시_의원,골드제이의원,서울특별시 강남구 테헤란로 408 대치빌딩 8층 골드제이의원,https://goldjclinic.com/,"병원,의원>피부과",1270504171.0,375044651.0,True,address_full
1273,라엘르의원,의원,02-3288-3756,6192,"서울특별시 강남구 선릉로86길 15, 현대선릉 GOLD TOWER 4층 404호 (대치동)",http://www.jnd7.com,미표시_의원,라엘르의원,서울특별시 강남구 선릉로86길 15 현대선릉 GOLD TOWER 4층,,"병원,의원>피부과",1270508638.0,375035699.0,True,address_full
1278,비티에프의원,의원,02-542-4067,6023,"서울특별시 강남구 언주로 869, 서영빌딩 5층 502호 (신사동)",,미표시_의원,비티에프의원,서울특별시 강남구 언주로 869 서영빌딩 5층 502호,http://btfclinic.co.kr/,"병원,의원>피부과",1270333061.0,375282028.0,True,address_full
1279,브이모먼트의원,의원,02-6959-0781,6019,"서울특별시 강남구 도산대로49길 22, 아가페 트리 2,4층 (신사동)",,미표시_의원,브이모먼트의원,"서울특별시 강남구 도산대로49길 22 2층, 4층",https://vmoment.co.kr,"병원,의원>피부과",1270373882.0,375243722.0,True,address_full
1281,엘레브의원,의원,02-547-5470,6019,"서울특별시 강남구 도산대로 333, K+ 메디칼타워 6,7층 (신사동)",,미표시_의원,엘레브의원,"서울특별시 강남구 도산대로 333 케이플러스메디칼타워 6, 7층",http://www.elevclinic.co.kr/,"병원,의원>피부과",1270383812.0,375233586.0,True,address_full
1282,청담엔샤인의원,의원,,6019,"서울특별시 강남구 도산대로 333, K+ 메디칼타워 9층 (신사동)",https://nshineclinic.co.kr/,미표시_의원,청담엔샤인의원,서울특별시 강남구 도산대로 333 케이플러스타워 9층,https://www.instagram.com/nshineclinic/,"병원,의원>피부과",1270383668.0,375233868.0,True,address_full
1284,닥터로빈의원,의원,02-552-9784,6192,"서울특별시 강남구 테헤란로64길 20, (대치동)",http://www.robbinclinic.co.kr,미표시_의원,닥터로빈의원 선릉점,서울특별시 강남구 테헤란로64길 20 원동방빌딩 3층,http://robbin.co.kr,"병원,의원>피부과",1270512560.0,375035650.0,True,address_full
1285,로빈의원,의원,552-9785,6192,"서울특별시 강남구 테헤란로64길 20, 302호 (대치동)",http://www.robbinclinic.co.kr,미표시_의원,로빈의원,서울특별시 강남구 테헤란로64길 20 3층,http://pf.kakao.com/_WQxkxfb,"병원,의원>피부과",1270512046.0,375036097.0,True,address_full
1287,파르크도산의원,의원,02-512-5758,6017,"서울특별시 강남구 언주로170길 20, 신사청호빌딩 2층 (신사동)",,미표시_의원,파르크도산의원,서울특별시 강남구 언주로170길 20 2층,http://www.parcdosan.com/,"병원,의원>피부과",1270352108.0,375266779.0,True,address_full
1289,필로스의원,의원,512-6788,6019,"서울특별시 강남구 선릉로153길 25, 2, 3층 (신사동)",http://www.meiclinic.co.kr,미표시_의원,필로스의원,서울특별시 강남구 선릉로153길 25 2층 필로스의원,http://www.philos-clinic.com,"병원,의원>피부과",1270373568.0,375245942.0,True,address_full
